Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Abraham Bloemaert",abraham-bloemaert,1651,"Moses Striking the Rock",moses-striking-the-rock-1596,https://www.wikiart.org/en/abraham-bloemaert/moses-striking-the-rock-1596,https://uploads2.wikiart.org/images/abraham-bloemaert/moses-striking-the-rock-1596.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Commander With Soldiers",commander-with-soldiers,https://www.wikiart.org/en/adolph-menzel/commander-with-soldiers,https://uploads2.wikiart.org/images/adolph-menzel/commander-with-soldiers.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Study sheet with heads",study-sheet-with-heads,https://www.wikiart.org/en/adolph-menzel/study-sheet-with-heads,https://uploads2.wikiart.org/images/adolph-menzel/study-sheet-with-heads.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Balcony Room",balcony-room-1845,https://www.wikiart.org/en/adolph-menzel/balcony-room-1845,https://uploads2.wikiart.org/images/adolph-menzel/balcony-room-1845.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Building Site with Willows",building-site-with-willows-1846,https://www.wikiart.org/en/adolph-menzel/building-site-with-willows-1846,https://uploads2.wikiart.org/images/adolph-menzel/building-site-with-willows-1846.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Portrait of Menzel&#39;s brother Richard",portrait-of-menzel-s-brother-richard-1846,https://www.wikiart.org/en/adolph-menzel/portrait-of-menzel-s-brother-richard-1846,https://uploads2.wikiart.org/images/adolph-menzel/portrait-of-menzel-s-brother-richard-1846.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Abendgesellschaft",abendgesellschaft-1847,https://www.wikiart.org/en/adolph-menzel/abendgesellschaft-1847,https://uploads2.wikiart.org/images/adolph-menzel/abendgesellschaft-1847.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Friedrichsgracht bei Mondschein",friedrichsgracht-bei-mondschein-1847,https://www.wikiart.org/en/adolph-menzel/friedrichsgracht-bei-mondschein-1847,https://uploads2.wikiart.org/images/adolph-menzel/friedrichsgracht-bei-mondschein-1847.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Living Room with the Artist&#39;s Sister",living-room-with-the-artist-s-sister-1847,https://www.wikiart.org/en/adolph-menzel/living-room-with-the-artist-s-sister-1847,https://uploads2.wikiart.org/images/adolph-menzel/living-room-with-the-artist-s-sister-1847.jpg,,
"Adolph Menzel",adolph-menzel,1905,"The Berlin-Potsdam Railway",the-berlin-potsdam-railway-1847,https://www.wikiart.org/en/adolph-menzel/the-berlin-potsdam-railway-1847,https://uploads2.wikiart.org/images/adolph-menzel/the-berlin-potsdam-railway-1847.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Aufbahrung der M&#228;rzgefallenen",aufbahrung-der-m-rzgefallenen-1848,https://www.wikiart.org/en/adolph-menzel/aufbahrung-der-m-rzgefallenen-1848,https://uploads2.wikiart.org/images/adolph-menzel/aufbahrung-der-m-rzgefallenen-1848.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Clara Schmidt von Knobelsdorff ready to go out",clara-schmidt-von-knobelsdorff-ready-to-go-out-1848,https://www.wikiart.org/en/adolph-menzel/clara-schmidt-von-knobelsdorff-ready-to-go-out-1848,https://uploads2.wikiart.org/images/adolph-menzel/clara-schmidt-von-knobelsdorff-ready-to-go-out-1848.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Emilie Menzel Asleep",emilie-menzel-asleep-1848,https://www.wikiart.org/en/adolph-menzel/emilie-menzel-asleep-1848,https://uploads2.wikiart.org/images/adolph-menzel/emilie-menzel-asleep-1848.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Treppenflur bei Nachtbeleuchtung",treppenflur-bei-nachtbeleuchtung-1848,https://www.wikiart.org/en/adolph-menzel/treppenflur-bei-nachtbeleuchtung-1848,https://uploads2.wikiart.org/images/adolph-menzel/treppenflur-bei-nachtbeleuchtung-1848.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Girl on a Sofa (5 November 1848)",girl-on-a-sofa-5-november-1848,https://www.wikiart.org/en/adolph-menzel/girl-on-a-sofa-5-november-1848,https://uploads2.wikiart.org/images/adolph-menzel/girl-on-a-sofa-5-november-1848.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Friedrich der Gro&#223;e auf Reisen",friedrich-der-gro-e-auf-reisen-1850,https://www.wikiart.org/en/adolph-menzel/friedrich-der-gro-e-auf-reisen-1850,https://uploads2.wikiart.org/images/adolph-menzel/friedrich-der-gro-e-auf-reisen-1850.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Voltaire in the Court of Frederick II of Prussia",voltaire-in-the-court-of-frederick-ii-of-prussia,https://www.wikiart.org/en/adolph-menzel/voltaire-in-the-court-of-frederick-ii-of-prussia,https://uploads2.wikiart.org/images/adolph-menzel/voltaire-in-the-court-of-frederick-ii-of-prussia.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Flute Concert with Frederick the Great at Sanssouci",flute-concert-with-frederick-the-great-in-sanssouci-1852,https://www.wikiart.org/en/adolph-menzel/flute-concert-with-frederick-the-great-in-sanssouci-1852,https://uploads2.wikiart.org/images/adolph-menzel/flute-concert-with-frederick-the-great-in-sanssouci-1852.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Portrait of Paul Johann Ludwig von Heyse",portrait-of-paul-johann-ludwig-von-heyse-1853,https://www.wikiart.org/en/adolph-menzel/portrait-of-paul-johann-ludwig-von-heyse-1853,https://uploads2.wikiart.org/images/adolph-menzel/portrait-of-paul-johann-ludwig-von-heyse-1853.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Th&#233;&#226;tre du Gymnase in Paris",th-tre-du-gymnase-in-paris-1856,https://www.wikiart.org/en/adolph-menzel/th-tre-du-gymnase-in-paris-1856,https://uploads2.wikiart.org/images/adolph-menzel/th-tre-du-gymnase-in-paris-1856.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Begegngung mit Kaiser Joseph II in Nei&#223;e",begegngung-mit-kaiser-joseph-ii-in-nei-e-1857,https://www.wikiart.org/en/adolph-menzel/begegngung-mit-kaiser-joseph-ii-in-nei-e-1857,https://uploads2.wikiart.org/images/adolph-menzel/begegngung-mit-kaiser-joseph-ii-in-nei-e-1857.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Minister of State Freiherr von Schleinitz",staatsminister-freiherr-von-schleinitz-1865,https://www.wikiart.org/en/adolph-menzel/staatsminister-freiherr-von-schleinitz-1865,https://uploads2.wikiart.org/images/adolph-menzel/staatsminister-freiherr-von-schleinitz-1865.jpg,,
"Adolph Menzel",adolph-menzel,1905,"The Coronation of King William I in K&#246;nigsberg in 1861",the-coronation-of-king-william-i-in-koenigsberg-in-1861-1861-65-c,https://www.wikiart.org/en/adolph-menzel/the-coronation-of-king-william-i-in-koenigsberg-in-1861-1861-65-c,https://uploads2.wikiart.org/images/adolph-menzel/the-coronation-of-king-william-i-in-koenigsberg-in-1861-1861-65-c.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Afternoon in the Tuileries Gardens",afternoon-in-the-tuileries-gardens-1867,https://www.wikiart.org/en/adolph-menzel/afternoon-in-the-tuileries-gardens-1867,https://uploads2.wikiart.org/images/adolph-menzel/afternoon-in-the-tuileries-gardens-1867.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Portrait of the painter Paul Meyerheim",portrait-of-the-painter-paul-meyerheim-1868,https://www.wikiart.org/en/adolph-menzel/portrait-of-the-painter-paul-meyerheim-1868,https://uploads2.wikiart.org/images/adolph-menzel/portrait-of-the-painter-paul-meyerheim-1868.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Crown Prince Friedrich Wilhelm of Prussia",crown-prince-friedrich-wilhelm-of-prussia-1868,https://www.wikiart.org/en/adolph-menzel/crown-prince-friedrich-wilhelm-of-prussia-1868,https://uploads2.wikiart.org/images/adolph-menzel/crown-prince-friedrich-wilhelm-of-prussia-1868.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Meissonier in his studio at Poissy",meissonier-in-his-studio-at-poissy-1869,https://www.wikiart.org/en/adolph-menzel/meissonier-in-his-studio-at-poissy-1869,https://uploads2.wikiart.org/images/adolph-menzel/meissonier-in-his-studio-at-poissy-1869.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Weekday in Paris",weekday-in-paris-1869,https://www.wikiart.org/en/adolph-menzel/weekday-in-paris-1869,https://uploads2.wikiart.org/images/adolph-menzel/weekday-in-paris-1869.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Concert of Bilse",concert-of-bilse-1871,https://www.wikiart.org/en/adolph-menzel/concert-of-bilse-1871,https://uploads2.wikiart.org/images/adolph-menzel/concert-of-bilse-1871.jpg,,
"Adolph Menzel",adolph-menzel,1905,"The Studio Wall",the-studio-wall-1872,https://www.wikiart.org/en/adolph-menzel/the-studio-wall-1872,https://uploads2.wikiart.org/images/adolph-menzel/the-studio-wall-1872.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Indian Cafe at the Vienna World Exhibition",indian-cafe-at-the-vienna-world-exhibition-1873,https://www.wikiart.org/en/adolph-menzel/indian-cafe-at-the-vienna-world-exhibition-1873,https://uploads2.wikiart.org/images/adolph-menzel/indian-cafe-at-the-vienna-world-exhibition-1873.jpg,,
"Adolph Menzel",adolph-menzel,1905,"The Iron Rolling Mill (Modern Cyclopes)",the-iron-rolling-mill-modern-cyclopes-1875,https://www.wikiart.org/en/adolph-menzel/the-iron-rolling-mill-modern-cyclopes-1875,https://uploads2.wikiart.org/images/adolph-menzel/the-iron-rolling-mill-modern-cyclopes-1875.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Travel plans",travel-plans-1875,https://www.wikiart.org/en/adolph-menzel/travel-plans-1875,https://uploads2.wikiart.org/images/adolph-menzel/travel-plans-1875.jpg,,
"Adolph Menzel",adolph-menzel,1905,"By the fireplace",by-the-fireplace-1876,https://www.wikiart.org/en/adolph-menzel/by-the-fireplace-1876,https://uploads2.wikiart.org/images/adolph-menzel/by-the-fireplace-1876.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Study of a hand",hand-study-1877,https://www.wikiart.org/en/adolph-menzel/hand-study-1877,https://uploads2.wikiart.org/images/adolph-menzel/hand-study-1877.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Tr&#232;s oblig&#233; (the artist&#39;s calling card, adorned with a peony, a dragonfly, a putto and a bee",tres-oblige-the-artists-calling-card-adorned-with-a-peony-a-dragonfly-a-putto-and-a-bee-1878,https://www.wikiart.org/en/adolph-menzel/tres-oblige-the-artists-calling-card-adorned-with-a-peony-a-dragonfly-a-putto-and-a-bee-1878,https://uploads2.wikiart.org/images/adolph-menzel/tres-oblige-the-artists-calling-card-adorned-with-a-peony-a-dragonfly-a-putto-and-a-bee-1878.jpg,,
"Adolph Menzel",adolph-menzel,1905,"The Dinner at the Ball",the-dinner-at-the-ball-1878,https://www.wikiart.org/en/adolph-menzel/the-dinner-at-the-ball-1878,https://uploads2.wikiart.org/images/adolph-menzel/the-dinner-at-the-ball-1878.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Fronleichnamsprozession in Hofgastein",fronleichnamsprozession-in-hofgastein-1880,https://www.wikiart.org/en/adolph-menzel/fronleichnamsprozession-in-hofgastein-1880,https://uploads2.wikiart.org/images/adolph-menzel/fronleichnamsprozession-in-hofgastein-1880.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Study of An Italian Girl",study-of-an-italian-girl-c-1880-82,https://www.wikiart.org/en/adolph-menzel/study-of-an-italian-girl-c-1880-82,https://uploads2.wikiart.org/images/adolph-menzel/study-of-an-italian-girl-c-1880-82.jpg,,
"Adolph Menzel",adolph-menzel,1905,"At the beer garden",at-the-beer-garden-1883,https://www.wikiart.org/en/adolph-menzel/at-the-beer-garden-1883,https://uploads2.wikiart.org/images/adolph-menzel/at-the-beer-garden-1883.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Japanese Artist at Work",japanese-artist-at-work-1886,https://www.wikiart.org/en/adolph-menzel/japanese-artist-at-work-1886,https://uploads2.wikiart.org/images/adolph-menzel/japanese-artist-at-work-1886.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Beati Possidentes (Blessed are those who have)",beati-possidentes-blessed-are-those-who-have-1888,https://www.wikiart.org/en/adolph-menzel/beati-possidentes-blessed-are-those-who-have-1888,https://uploads2.wikiart.org/images/adolph-menzel/beati-possidentes-blessed-are-those-who-have-1888.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Boy with water glass",junge-mit-wasserglas-1889,https://www.wikiart.org/en/adolph-menzel/junge-mit-wasserglas-1889,https://uploads2.wikiart.org/images/adolph-menzel/junge-mit-wasserglas-1889.jpg,,
"Adolph Menzel",adolph-menzel,1905,"On a Journey to a Beautiful Countryside",on-a-journey-to-beautiful-countryside-1892,https://www.wikiart.org/en/adolph-menzel/on-a-journey-to-beautiful-countryside-1892,https://uploads2.wikiart.org/images/adolph-menzel/on-a-journey-to-beautiful-countryside-1892.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Young girl in profile with fur cap",young-girl-in-profile-with-fur-cap-1894,https://www.wikiart.org/en/adolph-menzel/young-girl-in-profile-with-fur-cap-1894,https://uploads2.wikiart.org/images/adolph-menzel/young-girl-in-profile-with-fur-cap-1894.jpg,,
"Adolph Menzel",adolph-menzel,1905,"A Mustachioed gentleman in profile (Three Studies)",a-mustachieod-gentleman-in-profile-three-studies,https://www.wikiart.org/en/adolph-menzel/a-mustachieod-gentleman-in-profile-three-studies,https://uploads2.wikiart.org/images/adolph-menzel/a-mustachieod-gentleman-in-profile-three-studies.jpg,,
"Adolph Menzel",adolph-menzel,1905,"A Couple with a Waiter (study)",couple-with-waiter-study,https://www.wikiart.org/en/adolph-menzel/couple-with-waiter-study,https://uploads2.wikiart.org/images/adolph-menzel/couple-with-waiter-study.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Young seated worker",young-seated-worker,https://www.wikiart.org/en/adolph-menzel/young-seated-worker,https://uploads2.wikiart.org/images/adolph-menzel/young-seated-worker.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Studies of costumes",studies-of-costumes,https://www.wikiart.org/en/adolph-menzel/studies-of-costumes,https://uploads2.wikiart.org/images/adolph-menzel/studies-of-costumes.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Portrait of a Baby",portrait-of-a-baby,https://www.wikiart.org/en/adolph-menzel/portrait-of-a-baby,https://uploads2.wikiart.org/images/adolph-menzel/portrait-of-a-baby.jpg,,
"Adolph Menzel",adolph-menzel,1905,"Guitarist",guitarist,https://www.wikiart.org/en/adolph-menzel/guitarist,https://uploads2.wikiart.org/images/adolph-menzel/guitarist.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Inn with drunken peasants",inn-with-drunken-peasants,https://www.wikiart.org/en/adriaen-brouwer/inn-with-drunken-peasants,https://uploads2.wikiart.org/images/adriaen-brouwer/inn-with-drunken-peasants.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Scene at the Inn",scene-at-the-inn,https://www.wikiart.org/en/adriaen-brouwer/scene-at-the-inn,https://uploads2.wikiart.org/images/adriaen-brouwer/scene-at-the-inn.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Pancake Baker",the-pancake-baker,https://www.wikiart.org/en/adriaen-brouwer/the-pancake-baker,https://uploads2.wikiart.org/images/adriaen-brouwer/the-pancake-baker.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Interior of a Tavern",interior-of-a-tavern,https://www.wikiart.org/en/adriaen-brouwer/interior-of-a-tavern,https://uploads2.wikiart.org/images/adriaen-brouwer/interior-of-a-tavern.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants Quarrelling in an Interior",peasants-quarrelling-in-an-interior-1630,https://www.wikiart.org/en/adriaen-brouwer/peasants-quarrelling-in-an-interior-1630,https://uploads2.wikiart.org/images/adriaen-brouwer/peasants-quarrelling-in-an-interior-1630.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Portrait of a Man",portrait-of-a-man,https://www.wikiart.org/en/adriaen-brouwer/portrait-of-a-man,https://uploads2.wikiart.org/images/adriaen-brouwer/portrait-of-a-man.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Smokers or The Peasants of Moerdijk",the-smokers-or-the-peasants-of-moerdijk-1630,https://www.wikiart.org/en/adriaen-brouwer/the-smokers-or-the-peasants-of-moerdijk-1630,https://uploads2.wikiart.org/images/adriaen-brouwer/the-smokers-or-the-peasants-of-moerdijk-1630.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Farmers Fight Party",farmers-fight-party,https://www.wikiart.org/en/adriaen-brouwer/farmers-fight-party,https://uploads2.wikiart.org/images/adriaen-brouwer/farmers-fight-party.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasant Inn",peasant-inn,https://www.wikiart.org/en/adriaen-brouwer/peasant-inn,https://uploads2.wikiart.org/images/adriaen-brouwer/peasant-inn.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Drinkers in the yard",drinkers-in-the-yard,https://www.wikiart.org/en/adriaen-brouwer/drinkers-in-the-yard,https://uploads2.wikiart.org/images/adriaen-brouwer/drinkers-in-the-yard.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Father&#39;s of unpleasant duties",father-s-of-unpleasant-duties-1631,https://www.wikiart.org/en/adriaen-brouwer/father-s-of-unpleasant-duties-1631,https://uploads2.wikiart.org/images/adriaen-brouwer/father-s-of-unpleasant-duties-1631.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Village barbershop",village-barbershop,https://www.wikiart.org/en/adriaen-brouwer/village-barbershop,https://uploads2.wikiart.org/images/adriaen-brouwer/village-barbershop.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Interior with Smokers",interior-with-smokers-1632,https://www.wikiart.org/en/adriaen-brouwer/interior-with-smokers-1632,https://uploads2.wikiart.org/images/adriaen-brouwer/interior-with-smokers-1632.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Jan Davidszoon de Heem",jan-davidszoon-de-heem,https://www.wikiart.org/en/adriaen-brouwer/jan-davidszoon-de-heem,https://uploads2.wikiart.org/images/adriaen-brouwer/jan-davidszoon-de-heem.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants Fighting",peasants-fighting,https://www.wikiart.org/en/adriaen-brouwer/peasants-fighting,https://uploads2.wikiart.org/images/adriaen-brouwer/peasants-fighting.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Village Scene with Men Drinking",village-scene-with-men-drinking,https://www.wikiart.org/en/adriaen-brouwer/village-scene-with-men-drinking,https://uploads2.wikiart.org/images/adriaen-brouwer/village-scene-with-men-drinking.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Youth Making a Face",youth-making-a-face,https://www.wikiart.org/en/adriaen-brouwer/youth-making-a-face,https://uploads2.wikiart.org/images/adriaen-brouwer/youth-making-a-face.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Feeling",feeling,https://www.wikiart.org/en/adriaen-brouwer/feeling,https://uploads2.wikiart.org/images/adriaen-brouwer/feeling.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants playing cards in a tavern",peasants-playing-cards-in-a-tavern,https://www.wikiart.org/en/adriaen-brouwer/peasants-playing-cards-in-a-tavern,https://uploads2.wikiart.org/images/adriaen-brouwer/peasants-playing-cards-in-a-tavern.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants Smoking And Drinking",peasants-smoking-and-drinking,https://www.wikiart.org/en/adriaen-brouwer/peasants-smoking-and-drinking,https://uploads2.wikiart.org/images/adriaen-brouwer/peasants-smoking-and-drinking.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Smallholders Playing Cards",smallholders-playing-cards,https://www.wikiart.org/en/adriaen-brouwer/smallholders-playing-cards,https://uploads2.wikiart.org/images/adriaen-brouwer/smallholders-playing-cards.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Smallholders playing dice",smallholders-playing-dice,https://www.wikiart.org/en/adriaen-brouwer/smallholders-playing-dice,https://uploads2.wikiart.org/images/adriaen-brouwer/smallholders-playing-dice.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Tavern Scene",tavern-scene,https://www.wikiart.org/en/adriaen-brouwer/tavern-scene,https://uploads2.wikiart.org/images/adriaen-brouwer/tavern-scene.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The brawl",the-brawl,https://www.wikiart.org/en/adriaen-brouwer/the-brawl,https://uploads2.wikiart.org/images/adriaen-brouwer/the-brawl.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Schlachtfest",the-schlachtfest,https://www.wikiart.org/en/adriaen-brouwer/the-schlachtfest,https://uploads2.wikiart.org/images/adriaen-brouwer/the-schlachtfest.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Twilight Landscape",twilight-landscape,https://www.wikiart.org/en/adriaen-brouwer/twilight-landscape,https://uploads2.wikiart.org/images/adriaen-brouwer/twilight-landscape.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Dune Landscape by Moonlight",dune-landscape-by-moonlight,https://www.wikiart.org/en/adriaen-brouwer/dune-landscape-by-moonlight,https://uploads2.wikiart.org/images/adriaen-brouwer/dune-landscape-by-moonlight.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Moonlit landscape",moonlit-landscape,https://www.wikiart.org/en/adriaen-brouwer/moonlit-landscape,https://uploads2.wikiart.org/images/adriaen-brouwer/moonlit-landscape.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Back Operation",the-back-operation,https://www.wikiart.org/en/adriaen-brouwer/the-back-operation,https://uploads2.wikiart.org/images/adriaen-brouwer/the-back-operation.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Smokers",the-smokers-1,https://www.wikiart.org/en/adriaen-brouwer/the-smokers-1,https://uploads2.wikiart.org/images/adriaen-brouwer/the-smokers-1.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"A Boor Asleep",a-boor-asleep,https://www.wikiart.org/en/adriaen-brouwer/a-boor-asleep,https://uploads2.wikiart.org/images/adriaen-brouwer/a-boor-asleep.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Bitter Drunk",the-bitter-drunk,https://www.wikiart.org/en/adriaen-brouwer/the-bitter-drunk,https://uploads2.wikiart.org/images/adriaen-brouwer/the-bitter-drunk.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Smoker",the-smoker,https://www.wikiart.org/en/adriaen-brouwer/the-smoker,https://uploads2.wikiart.org/images/adriaen-brouwer/the-smoker.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Fumatore",fumatore,https://www.wikiart.org/en/adriaen-brouwer/fumatore,https://uploads2.wikiart.org/images/adriaen-brouwer/fumatore.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"In the Tavern",in-the-tavern,https://www.wikiart.org/en/adriaen-brouwer/in-the-tavern,https://uploads2.wikiart.org/images/adriaen-brouwer/in-the-tavern.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"In The Tavern",in-the-tavern-1,https://www.wikiart.org/en/adriaen-brouwer/in-the-tavern-1,https://uploads2.wikiart.org/images/adriaen-brouwer/in-the-tavern-1.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Musical company",musical-company,https://www.wikiart.org/en/adriaen-brouwer/musical-company,https://uploads2.wikiart.org/images/adriaen-brouwer/musical-company.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Operation on foot",operation-on-foot,https://www.wikiart.org/en/adriaen-brouwer/operation-on-foot,https://uploads2.wikiart.org/images/adriaen-brouwer/operation-on-foot.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Card Players",the-card-players,https://www.wikiart.org/en/adriaen-brouwer/the-card-players,https://uploads2.wikiart.org/images/adriaen-brouwer/the-card-players.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Drinker",the-drinker,https://www.wikiart.org/en/adriaen-brouwer/the-drinker,https://uploads2.wikiart.org/images/adriaen-brouwer/the-drinker.jpg,,
